standard,lemma,postag
a,a,d
hearse,hearse,n1
Whilst,while,cs
I,i,pns
awhile,awhile,av
obsequiously,obsequious,av_j
lament,lament,vvb
Th',the,d
untimely,untimely,j
fall,fall,n1
of,of,acp-p
virtuous,virtuous,j
Lancaster,Lancaster,n1-nn
They,,
set,,
down,,
the,,
bier,,
Poor,poor,j
key-cold,key-cold,j
figure,figure,n1
of,of,acp-p
a,a,d
holy,holy,j
king,king,n1
Pale,pale,j
ashes,ash,n2
of,of,acp-p
the,the,d
house,house,n1
of,of,acp-p
Lancaster,Lancaster,n1-nn
Thou,thou,pns
bloodless,bloodless,j
remnant,remnant,n1
of,of,acp-p
that,that,d
royal,royal,j
blood,blood,n1
Be,be,vvb
it,it,pn
lawful,lawful,j
that,that,cs
I,i,pns
invocate,invocate,vvb
thy,thy,po
ghost,ghost,n1
To,to,acp-cs
hear,hear,vvi
the,the,d
lamentations,lamentation,n2
of,of,acp-p
poor,poor,j
Anne,Anne,n1-nn
Wife,wife,n1
to,to,acp-p
thy,thy,po
Edward,Edward,n1-nn
to,to,acp-p
thy,thy,po
slaughtered,slaughter,j_vn
son,son,n1
Stabbed,stab,vvn
by,by,acp-p
the,the,d
selfsame,selfsame,d
hand,hand,n1
that,that,cs
made,make,vvd
these,these,d
wounds,wound,n2
Lo,lo,uh
in,in,acp-p
these,these,d
windows,window,n2
that,that,cs
let,let,vvb
forth,forth,av
thy,thy,po
life,life,n1
I,i,pns
pour,pour,vvb
the,the,d
helpless,helpless,j
balm,balm,n1
of,of,acp-p
my,my,po
poor,poor,j
eyes,eye,n2
O,oh,uh
cursèd,curse,vvn
be,be,vvb
the,the,d
hand,hand,n1
that,that,cs
made,make,vvd
these,these,d
holes,hole,n2
Cursèd,curse,vvn
the,the,d
heart,heart,n1
that,that,cs
had,have,vvd
the,the,d
heart,heart,n1
to,to,acp-cs
do,do,vvi
it,it,pn
Cursèd,curse,vvn
the,the,d
blood,blood,n1
that,that,cs
let,let,vvb
this,this,d
blood,blood,n1
from,from,acp-p
hence,hence,av
More,more,av-c_d
direful,direful,j
hap,hap,n1
betide,betide,vvb
that,that,d
hated,hate,j_vn
wretch,wretch,n1
That,that,cs
makes,make,vvz
us,we,pno
wretched,wretched,j
by,by,acp-p
the,the,d
death,death,n1
of,of,acp-p
thee,thou,pno
Than,than,cs
I,i,pns
can,can,vmb
wish,wish,vvi
to,to,acp-p
wolves,wolf,n2
to,to,acp-p
spiders,spider,n2
toads,toad,n2
Or,or,cc
any,any,d
creeping,creep,j_vg
venomed,venom,j_vn
thing,thing,n1
that,that,cs
lives,live,vvz
If,if,cs
ever,ever,av
he,he,pns
have,have,vvb
child,child,n1
abortive,abortive,j
be,be,vvb
it,it,pn
Prodigious,prodigious,j
and,and,cc
untimely,untimely,j
brought,bring,vvn
to,to,acp-p
light,light,n1
Whose,who,crq-rg
ugly,ugly,j
and,and,cc
unnatural,unnatural,j
aspect,aspect,n1
May,may,vmb
fright,fright,vvi
the,the,d
hopeful,hopeful,j
mother,mother,n1
at,at,acp-p
the,the,d
view,view,n1
And,and,cc
that,that,d
be,be,vvb
heir,heir,n1
to,to,acp-p
his,his,po
unhappiness,unhappiness,n1
If,if,cs
ever,ever,av
he,he,pns
have,have,vvb
wife,wife,n1
let,let,vvb
her,she,pno
be,be,vvi
made,make,vvn
More,more,av-c_d
miserable,miserable,j
by,by,acp-p
the,the,d
death,death,n1
of,of,acp-p
him,he,pno
Than,than,cs
I,i,pns
am,be,vvm
made,make,vvn
by,by,acp-p
my,my,po
young,young,j
lord,lord,n1
and,and,cc
thee,thou,pno
Come,come,vvb
now,now,av
towards,towards,acp-p
Chertsey,Chertsey,n1-nn
with,with,acp-p
your,your,po
holy,holy,j
load,load,n1
Taken,take,vvn
from,from,acp-p
Paul's,Paul,n1g-nn
to,to,acp-cs
be,be,vvi
interrèd,inter,vvn
there,there,acp-av
They,,
take,,
up,,
the,,
bier,,
And,and,cc
still,still,av
as,as,acp-cs
you,you,pn
are,be,vvb
weary,weary,j
of,of,acp-p
this,this,d
weight,weight,n1
Rest,rest,vvb
you,you,pn
